Solution: A= 9.161, B=-2.601, ,c1=0.06, c2=-0.36 ,Crash=30.26 days/2017-12-16 05:54:09, m=0.86  ,w=11.85. Cost=1.42148
Solution: A= 9.175, B=-2.615, ,c1=0.04, c2=-0.37 ,Crash=20.91 days/2017-12-10 21:36:01, m=0.82  ,w=11.40. Cost=1.46115
Solution: A= 9.197, B=-2.616, ,c1=0.02, c2=-0.36 ,Crash=20.36 days/2017-12-11 08:20:59, m=0.80  ,w=11.48. Cost=1.35014
Solution: A= 9.207, B=-2.669, ,c1=0.11, c2=-0.30 ,Crash=42.57 days/2017-12-22 13:19:12, m=0.89  ,w=12.23. Cost=1.71810
Solution: A= 9.177, B=-2.609, ,c1=0.05, c2=-0.37 ,Crash=28.75 days/2017-12-15 17:40:48, m=0.85  ,w=11.83. Cost=1.46457
Solution: A= 9.200, B=-2.624, ,c1=0.03, c2=-0.37 ,Crash=18.50 days/2017-12-11 11:40:01, m=0.80  ,w=11.48. Cost=1.48338
Solution: A= 9.152, B=-2.616, ,c1=0.07, c2=-0.36 ,Crash=23.45 days/2017-12-11 10:30:26, m=0.84  ,w=11.36. Cost=1.40924
Solution: A= 9.162, B=-2.594, ,c1=0.05, c2=-0.37 ,Crash=33.97 days/2017-12-16 22:52:58, m=0.86  ,w=11.96. Cost=1.42578
Solution: A= 9.243, B=-2.648, ,c1=0.09, c2=-0.35 ,Crash=41.38 days/2017-12-21 08:51:46, m=0.84  ,w=12.23. Cost=1.38304
Solution: A= 9.145, B=-2.630, ,c1=0.06, c2=-0.34 ,Crash=21.90 days/2017-12-10 21:12:35, m=0.85  ,w=11.32. Cost=1.71841
Solution: A= 9.191, B=-2.618, ,c1=0.03, c2=-0.37 ,Crash=19.33 days/2017-12-11 07:27:27, m=0.81  ,w=11.47. Cost=1.48132
Solution: A= 9.185, B=-2.633, ,c1=0.07, c2=-0.36 ,Crash=16.63 days/2017-12-10 14:49:29, m=0.81  ,w=11.29. Cost=1.40340
Solution: A= 9.174, B=-2.615, ,c1=0.04, c2=-0.37 ,Crash=21.03 days/2017-12-11 00:25:58, m=0.82  ,w=11.42. Cost=1.46118
Solution: A= 9.198, B=-2.615, ,c1=0.07, c2=-0.36 ,Crash=37.34 days/2017-12-19 07:42:23, m=0.85  ,w=12.12. Cost=1.40537
Solution: A= 9.180, B=-2.617, ,c1=0.08, c2=-0.36 ,Crash=35.89 days/2017-12-17 20:58:44, m=0.86  ,w=11.94. Cost=1.37774
Solution: A= 9.211, B=-2.632, ,c1=0.04, c2=-0.37 ,Crash=16.94 days/2017-12-11 22:14:11, m=0.80  ,w=11.51. Cost=1.48990
Solution: A= 9.180, B=-2.613, ,c1=0.03, c2=-0.37 ,Crash=21.41 days/2017-12-11 09:29:41, m=0.81  ,w=11.47. Cost=1.47547
Solution: A= 9.156, B=-2.598, ,c1=0.06, c2=-0.37 ,Crash=33.32 days/2017-12-16 07:20:16, m=0.86  ,w=11.86. Cost=1.41219
Solution: A= 9.224, B=-2.643, ,c1=0.10, c2=-0.34 ,Crash=41.25 days/2017-12-20 05:44:13, m=0.85  ,w=12.09. Cost=1.36282
Solution: A= 9.131, B=-2.631, ,c1=0.08, c2=-0.32 ,Crash=31.90 days/2017-12-15 21:17:29, m=0.90  ,w=11.73. Cost=1.79315
Solution: A= 9.157, B=-2.595, ,c1=0.05, c2=-0.37 ,Crash=33.38 days/2017-12-16 08:47:58, m=0.86  ,w=11.88. Cost=1.41933
Solution: A= 8.945, B=-2.528, ,c1=-0.05, c2=-0.38 ,Crash=9.17 days/2017-11-21 03:38:37, m=0.87  ,w=9.98. Cost=1.91801
Solution: A= 9.170, B=-2.625, ,c1=0.07, c2=-0.36 ,Crash=18.08 days/2017-12-10 01:40:46, m=0.82  ,w=11.24. Cost=1.40012
Solution: A= 9.220, B=-2.646, ,c1=0.10, c2=-0.34 ,Crash=40.68 days/2017-12-19 16:04:29, m=0.85  ,w=12.02. Cost=1.31540
Solution: A= 9.197, B=-2.630, ,c1=0.04, c2=-0.36 ,Crash=17.30 days/2017-12-11 06:57:38, m=0.81  ,w=11.42. Cost=1.51148
Solution: A= 9.175, B=-2.628, ,c1=0.09, c2=-0.34 ,Crash=36.72 days/2017-12-18 16:52:59, m=0.88  ,w=11.97. Cost=1.54486
Solution: A= 8.953, B=-2.515, ,c1=-0.07, c2=-0.39 ,Crash=9.73 days/2017-11-21 17:04:58, m=0.86  ,w=10.09. Cost=1.80491
Solution: A= 9.237, B=-2.702, ,c1=0.13, c2=-0.27 ,Crash=46.13 days/2017-12-26 02:52:37, m=0.90  ,w=12.50. Cost=1.86389
Solution: A= 9.309, B=-2.738, ,c1=0.16, c2=-0.22 ,Crash=56.95 days/2018-01-02 22:23:30, m=0.90  ,w=13.00. Cost=1.92439
Solution: A= 9.190, B=-2.619, ,c1=0.03, c2=-0.37 ,Crash=19.17 days/2017-12-11 03:41:06, m=0.81  ,w=11.45. Cost=1.48680
Solution: A= 9.178, B=-2.598, ,c1=0.04, c2=-0.36 ,Crash=31.15 days/2017-12-17 03:17:59, m=0.85  ,w=11.98. Cost=1.30837
Solution: A= 9.215, B=-2.636, ,c1=0.09, c2=-0.35 ,Crash=39.31 days/2017-12-20 07:02:30, m=0.85  ,w=12.14. Cost=1.42360
Solution: A= 9.163, B=-2.602, ,c1=0.06, c2=-0.36 ,Crash=30.49 days/2017-12-16 11:21:23, m=0.86  ,w=11.88. Cost=1.45349
Solution: A= 9.197, B=-2.594, ,c1=0.02, c2=-0.35 ,Crash=32.24 days/2017-12-18 05:29:52, m=0.84  ,w=12.15. Cost=1.29555
Solution: A= 9.190, B=-2.620, ,c1=0.03, c2=-0.37 ,Crash=19.16 days/2017-12-11 03:32:19, m=0.81  ,w=11.44. Cost=1.47727
Solution: A= 9.241, B=-2.648, ,c1=0.09, c2=-0.34 ,Crash=41.02 days/2017-12-21 00:10:41, m=0.84  ,w=12.19. Cost=1.37684
Solution: A= 9.302, B=-2.743, ,c1=0.15, c2=-0.24 ,Crash=52.49 days/2018-01-01 11:28:40, m=0.90  ,w=13.00. Cost=1.91849
Solution: A= 9.184, B=-2.616, ,c1=0.08, c2=-0.36 ,Crash=36.26 days/2017-12-18 05:50:48, m=0.86  ,w=11.98. Cost=1.38543
Solution: A= 9.176, B=-2.629, ,c1=0.09, c2=-0.34 ,Crash=36.66 days/2017-12-18 15:33:16, m=0.88  ,w=11.97. Cost=1.54485
Solution: A= 9.188, B=-2.608, ,c1=0.04, c2=-0.36 ,Crash=28.89 days/2017-12-15 21:07:18, m=0.84  ,w=11.86. Cost=1.33180
Solution: A= 9.166, B=-2.616, ,c1=0.05, c2=-0.37 ,Crash=20.46 days/2017-12-10 10:37:29, m=0.82  ,w=11.32. Cost=1.44598
Solution: A= 9.180, B=-2.618, ,c1=0.04, c2=-0.37 ,Crash=19.91 days/2017-12-10 21:31:09, m=0.81  ,w=11.40. Cost=1.46582
Solution: A= 9.155, B=-2.661, ,c1=0.07, c2=-0.32 ,Crash=16.80 days/2017-12-10 18:52:58, m=0.85  ,w=11.27. Cost=1.93041
Solution: A= 9.147, B=-2.686, ,c1=0.06, c2=-0.30 ,Crash=17.49 days/2017-12-12 11:25:14, m=0.88  ,w=11.45. Cost=2.05452
Solution: A= 9.186, B=-2.609, ,c1=0.02, c2=-0.36 ,Crash=22.87 days/2017-12-11 20:36:58, m=0.81  ,w=11.53. Cost=1.34433
Solution: A= 9.217, B=-2.647, ,c1=0.11, c2=-0.34 ,Crash=39.39 days/2017-12-19 08:57:26, m=0.85  ,w=11.98. Cost=1.31816
Solution: A= 9.207, B=-2.678, ,c1=0.11, c2=-0.29 ,Crash=43.42 days/2017-12-23 09:42:13, m=0.90  ,w=12.30. Cost=1.78675
Solution: A= 9.166, B=-2.622, ,c1=0.07, c2=-0.36 ,Crash=19.04 days/2017-12-10 00:34:17, m=0.82  ,w=11.25. Cost=1.39882
Solution: A= 9.136, B=-2.635, ,c1=0.07, c2=-0.33 ,Crash=21.94 days/2017-12-10 22:12:53, m=0.86  ,w=11.31. Cost=1.80288
Solution: A= 9.201, B=-2.628, ,c1=0.04, c2=-0.37 ,Crash=17.49 days/2017-12-11 11:18:12, m=0.80  ,w=11.46. Cost=1.49409
Solution: A= 9.175, B=-2.610, ,c1=0.04, c2=-0.37 ,Crash=24.81 days/2017-12-12 18:59:15, m=0.83  ,w=11.59. Cost=1.46605
Solution: A= 9.175, B=-2.610, ,c1=0.05, c2=-0.36 ,Crash=28.42 days/2017-12-15 09:47:23, m=0.85  ,w=11.79. Cost=1.45194
Solution: A= 9.191, B=-2.631, ,c1=0.06, c2=-0.36 ,Crash=16.95 days/2017-12-10 22:20:20, m=0.81  ,w=11.36. Cost=1.45303
Solution: A= 9.166, B=-2.611, ,c1=0.04, c2=-0.37 ,Crash=22.30 days/2017-12-11 06:49:21, m=0.83  ,w=11.42. Cost=1.45875
Solution: A= 9.235, B=-2.641, ,c1=0.09, c2=-0.35 ,Crash=43.82 days/2017-12-21 19:16:33, m=0.85  ,w=12.27. Cost=1.37863
Solution: A= 9.216, B=-2.638, ,c1=0.09, c2=-0.35 ,Crash=38.86 days/2017-12-19 20:16:08, m=0.85  ,w=12.07. Cost=1.36781
Solution: A= 9.156, B=-2.629, ,c1=0.08, c2=-0.34 ,Crash=28.92 days/2017-12-15 21:37:20, m=0.88  ,w=11.75. Cost=1.66180
Solution: A= 9.182, B=-2.634, ,c1=0.07, c2=-0.36 ,Crash=16.44 days/2017-12-10 10:16:48, m=0.81  ,w=11.26. Cost=1.42383
Solution: A= 9.170, B=-2.614, ,c1=0.04, c2=-0.37 ,Crash=22.38 days/2017-12-11 08:51:59, m=0.82  ,w=11.44. Cost=1.50144
Solution: A= 9.166, B=-2.599, ,c1=0.05, c2=-0.37 ,Crash=30.78 days/2017-12-16 18:26:08, m=0.86  ,w=11.93. Cost=1.43264
Solution: A= 9.169, B=-2.612, ,c1=0.04, c2=-0.37 ,Crash=24.60 days/2017-12-12 14:06:08, m=0.83  ,w=11.55. Cost=1.49196
Solution: A= 9.226, B=-2.656, ,c1=0.10, c2=-0.33 ,Crash=41.89 days/2017-12-20 21:01:57, m=0.85  ,w=12.13. Cost=1.50136
Solution: A= 9.220, B=-2.644, ,c1=0.10, c2=-0.34 ,Crash=41.01 days/2017-12-19 23:56:37, m=0.85  ,w=12.05. Cost=1.35203
Solution: A= 9.171, B=-2.611, ,c1=0.06, c2=-0.36 ,Crash=27.96 days/2017-12-14 22:35:31, m=0.85  ,w=11.74. Cost=1.44445
Solution: A= 9.174, B=-2.611, ,c1=0.05, c2=-0.36 ,Crash=28.42 days/2017-12-15 09:39:52, m=0.85  ,w=11.79. Cost=1.47717
Solution: A= 9.171, B=-2.611, ,c1=0.04, c2=-0.37 ,Crash=22.40 days/2017-12-11 09:13:22, m=0.82  ,w=11.45. Cost=1.46142
Solution: A= 8.898, B=-2.479, ,c1=-0.13, c2=-0.40 ,Crash=3.16 days/2017-11-15 03:29:37, m=0.86  ,w=9.74. Cost=1.77340
Solution: A= 9.194, B=-2.634, ,c1=0.10, c2=-0.35 ,Crash=37.29 days/2017-12-18 06:43:45, m=0.86  ,w=11.90. Cost=1.32277
Solution: A= 9.144, B=-2.602, ,c1=0.06, c2=-0.36 ,Crash=31.69 days/2017-12-15 16:06:45, m=0.87  ,w=11.78. Cost=1.50636
Solution: A= 9.158, B=-2.677, ,c1=0.08, c2=-0.29 ,Crash=32.35 days/2017-12-17 08:05:39, m=0.90  ,w=11.85. Cost=1.99654
Solution: A= 8.902, B=-2.480, ,c1=-0.12, c2=-0.40 ,Crash=3.76 days/2017-11-14 17:53:07, m=0.85  ,w=9.69. Cost=1.70655
Solution: A= 9.303, B=-2.711, ,c1=0.19, c2=-0.22 ,Crash=46.76 days/2018-01-03 17:54:09, m=0.90  ,w=13.00. Cost=1.93370
Solution: A= 9.208, B=-2.622, ,c1=0.02, c2=-0.36 ,Crash=18.54 days/2017-12-11 12:30:28, m=0.79  ,w=11.49. Cost=1.35250
Solution: A= 9.186, B=-2.609, ,c1=0.02, c2=-0.36 ,Crash=22.78 days/2017-12-11 18:27:46, m=0.81  ,w=11.52. Cost=1.34435
Solution: A= 9.161, B=-2.638, ,c1=0.07, c2=-0.34 ,Crash=18.27 days/2017-12-10 06:02:37, m=0.83  ,w=11.25. Cost=1.72765
Solution: A= 9.211, B=-2.642, ,c1=0.10, c2=-0.34 ,Crash=39.49 days/2017-12-20 11:28:27, m=0.86  ,w=12.12. Cost=1.47454
Solution: A= 9.210, B=-2.683, ,c1=0.12, c2=-0.28 ,Crash=41.65 days/2017-12-23 15:12:30, m=0.90  ,w=12.30. Cost=1.86944
Solution: A= 9.269, B=-2.722, ,c1=0.15, c2=-0.25 ,Crash=38.41 days/2017-12-29 09:22:25, m=0.90  ,w=12.66. Cost=2.03349
Solution: A= 9.151, B=-2.638, ,c1=0.07, c2=-0.34 ,Crash=19.16 days/2017-12-10 03:23:49, m=0.84  ,w=11.24. Cost=1.76733
Solution: A= 9.124, B=-2.660, ,c1=0.06, c2=-0.31 ,Crash=19.83 days/2017-12-10 19:31:12, m=0.88  ,w=11.30. Cost=1.99861
Solution: A= 9.166, B=-2.601, ,c1=0.05, c2=-0.37 ,Crash=30.56 days/2017-12-16 13:03:57, m=0.86  ,w=11.90. Cost=1.42813
Solution: A= 9.148, B=-2.646, ,c1=0.07, c2=-0.33 ,Crash=18.15 days/2017-12-10 03:15:21, m=0.85  ,w=11.22. Cost=1.85216
Solution: A= 9.194, B=-2.627, ,c1=0.04, c2=-0.36 ,Crash=18.17 days/2017-12-11 03:46:15, m=0.81  ,w=11.42. Cost=1.50550
Solution: A= 9.155, B=-2.594, ,c1=0.05, c2=-0.37 ,Crash=32.38 days/2017-12-16 08:39:15, m=0.86  ,w=11.89. Cost=1.43732
Solution: A= 9.191, B=-2.639, ,c1=0.07, c2=-0.36 ,Crash=15.81 days/2017-12-10 19:09:28, m=0.81  ,w=11.30. Cost=1.40477
Solution: A= 8.969, B=-2.514, ,c1=-0.06, c2=-0.40 ,Crash=11.55 days/2017-11-22 12:50:21, m=0.85  ,w=10.12. Cost=1.71562
Solution: A= 9.157, B=-2.598, ,c1=0.06, c2=-0.37 ,Crash=33.44 days/2017-12-16 10:16:11, m=0.86  ,w=11.87. Cost=1.41050
Solution: A= 9.140, B=-2.669, ,c1=0.07, c2=-0.31 ,Crash=18.17 days/2017-12-11 03:44:58, m=0.87  ,w=11.32. Cost=2.00516
Solution: A= 9.162, B=-2.623, ,c1=0.07, c2=-0.36 ,Crash=18.81 days/2017-12-09 19:10:29, m=0.82  ,w=11.21. Cost=1.40044
Solution: A= 9.154, B=-2.593, ,c1=0.05, c2=-0.37 ,Crash=31.42 days/2017-12-16 09:38:17, m=0.87  ,w=11.89. Cost=1.42004
Solution: A= 9.181, B=-2.620, ,c1=0.04, c2=-0.37 ,Crash=19.83 days/2017-12-10 19:37:07, m=0.81  ,w=11.40. Cost=1.50787
Solution: A= 8.952, B=-2.537, ,c1=0.02, c2=-0.40 ,Crash=10.13 days/2017-11-22 02:43:28, m=0.87  ,w=9.88. Cost=1.62570
Solution: A= 9.307, B=-2.722, ,c1=0.18, c2=-0.22 ,Crash=47.66 days/2018-01-03 15:32:19, m=0.90  ,w=13.00. Cost=1.97728
Solution: A= 9.304, B=-2.653, ,c1=0.08, c2=-0.33 ,Crash=50.32 days/2017-12-27 07:18:02, m=0.83  ,w=12.83. Cost=1.24025
Solution: A= 9.152, B=-2.644, ,c1=0.07, c2=-0.33 ,Crash=18.18 days/2017-12-10 04:04:29, m=0.84  ,w=11.23. Cost=1.81327
Solution: A= 9.197, B=-2.625, ,c1=0.04, c2=-0.37 ,Crash=18.34 days/2017-12-11 07:52:05, m=0.80  ,w=11.45. Cost=1.49350
Solution: A= 9.219, B=-2.637, ,c1=0.09, c2=-0.35 ,Crash=39.38 days/2017-12-20 08:52:58, m=0.85  ,w=12.14. Cost=1.37528
Solution: A= 8.892, B=-2.482, ,c1=-0.12, c2=-0.40 ,Crash=6.79 days/2017-11-14 18:38:49, m=0.86  ,w=9.68. Cost=1.78715
Solution: A= 9.241, B=-2.651, ,c1=0.09, c2=-0.34 ,Crash=41.38 days/2017-12-21 08:40:50, m=0.84  ,w=12.22. Cost=1.41290
Solution: A= 9.173, B=-2.653, ,c1=0.10, c2=-0.31 ,Crash=38.28 days/2017-12-20 06:26:26, m=0.90  ,w=12.06. Cost=1.76884
Solution: A= 9.181, B=-2.620, ,c1=0.04, c2=-0.36 ,Crash=19.93 days/2017-12-10 21:52:59, m=0.81  ,w=11.40. Cost=1.50783
Solution: A= 9.132, B=-2.688, ,c1=0.05, c2=-0.30 ,Crash=19.64 days/2017-12-12 15:06:13, m=0.90  ,w=11.52. Cost=2.08522
Solution: A= 9.171, B=-2.612, ,c1=0.04, c2=-0.37 ,Crash=22.38 days/2017-12-11 08:50:52, m=0.82  ,w=11.44. Cost=1.45955
Solution: A= 9.122, B=-2.664, ,c1=0.06, c2=-0.31 ,Crash=20.17 days/2017-12-11 03:41:41, m=0.89  ,w=11.34. Cost=2.01590
Solution: A= 8.958, B=-2.522, ,c1=-0.03, c2=-0.40 ,Crash=10.42 days/2017-11-22 09:49:36, m=0.86  ,w=10.03. Cost=1.68953
Solution: A= 9.243, B=-2.647, ,c1=0.09, c2=-0.35 ,Crash=41.48 days/2017-12-21 11:09:26, m=0.84  ,w=12.25. Cost=1.39523
Solution: A= 8.887, B=-2.500, ,c1=-0.05, c2=-0.42 ,Crash=4.79 days/2017-11-13 18:38:40, m=0.86  ,w=9.45. Cost=1.61982
Solution: A= 9.178, B=-2.609, ,c1=0.03, c2=-0.37 ,Crash=24.97 days/2017-12-12 22:55:06, m=0.83  ,w=11.62. Cost=1.47046
Solution: A= 9.173, B=-2.590, ,c1=0.03, c2=-0.36 ,Crash=33.15 days/2017-12-17 03:13:30, m=0.85  ,w=12.01. Cost=1.29819
Solution: A= 9.224, B=-2.621, ,c1=0.01, c2=-0.36 ,Crash=18.17 days/2017-12-12 03:39:03, m=0.78  ,w=11.60. Cost=1.34298
Solution: A= 9.196, B=-2.594, ,c1=0.02, c2=-0.36 ,Crash=31.98 days/2017-12-17 23:10:51, m=0.84  ,w=12.12. Cost=1.29556
Solution: A= 8.996, B=-2.550, ,c1=0.04, c2=-0.39 ,Crash=1.07 days/2017-11-24 01:15:37, m=0.84  ,w=9.96. Cost=1.65536
Solution: A= 9.159, B=-2.619, ,c1=0.07, c2=-0.36 ,Crash=20.13 days/2017-12-10 02:52:41, m=0.83  ,w=11.25. Cost=1.39263
Solution: A= 9.177, B=-2.609, ,c1=0.03, c2=-0.37 ,Crash=24.82 days/2017-12-12 19:22:16, m=0.83  ,w=11.60. Cost=1.47003
Solution: A= 9.312, B=-2.727, ,c1=0.18, c2=-0.21 ,Crash=44.92 days/2018-01-03 21:38:43, m=0.90  ,w=13.00. Cost=1.98687
Solution: A= 9.302, B=-2.733, ,c1=0.16, c2=-0.23 ,Crash=51.17 days/2018-01-02 03:42:47, m=0.90  ,w=13.00. Cost=1.92287
Solution: A= 9.181, B=-2.619, ,c1=0.04, c2=-0.37 ,Crash=19.86 days/2017-12-10 20:24:20, m=0.81  ,w=11.39. Cost=1.46492
Solution: A= 9.194, B=-2.632, ,c1=0.05, c2=-0.36 ,Crash=17.24 days/2017-12-11 05:29:51, m=0.81  ,w=11.41. Cost=1.52528
Solution: A= 9.200, B=-2.623, ,c1=0.03, c2=-0.37 ,Crash=18.46 days/2017-12-11 10:45:32, m=0.80  ,w=11.48. Cost=1.48383
Solution: A= 9.228, B=-2.637, ,c1=0.10, c2=-0.34 ,Crash=45.15 days/2017-12-22 03:20:25, m=0.85  ,w=12.27. Cost=1.36822
Solution: A= 9.215, B=-2.631, ,c1=0.03, c2=-0.36 ,Crash=16.81 days/2017-12-11 18:59:17, m=0.79  ,w=11.49. Cost=1.36006
Solution: A= 9.207, B=-2.634, ,c1=0.04, c2=-0.36 ,Crash=16.75 days/2017-12-11 17:34:54, m=0.80  ,w=11.47. Cost=1.50510
Solution: A= 9.160, B=-2.601, ,c1=0.06, c2=-0.36 ,Crash=30.25 days/2017-12-16 05:36:58, m=0.86  ,w=11.85. Cost=1.42174
Solution: A= 8.941, B=-2.540, ,c1=0.04, c2=-0.40 ,Crash=8.23 days/2017-11-23 05:09:01, m=0.89  ,w=9.92. Cost=1.63363
Solution: A= 9.219, B=-2.635, ,c1=0.09, c2=-0.35 ,Crash=39.28 days/2017-12-20 06:28:35, m=0.85  ,w=12.14. Cost=1.38231
Solution: A= 9.164, B=-2.615, ,c1=0.05, c2=-0.36 ,Crash=24.16 days/2017-12-12 03:32:08, m=0.84  ,w=11.49. Cost=1.52492
Solution: A= 8.875, B=-2.467, ,c1=-0.14, c2=-0.40 ,Crash=0.44 days/2017-11-14 10:13:50, m=0.87  ,w=9.70. Cost=1.75196
Solution: A= 9.164, B=-2.623, ,c1=0.05, c2=-0.36 ,Crash=20.68 days/2017-12-10 16:00:13, m=0.83  ,w=11.34. Cost=1.58675
Solution: A= 9.288, B=-2.687, ,c1=0.19, c2=-0.24 ,Crash=46.08 days/2018-01-03 01:29:11, m=0.90  ,w=13.00. Cost=1.79503
Solution: A= 9.148, B=-2.598, ,c1=0.06, c2=-0.36 ,Crash=31.03 days/2017-12-16 00:18:01, m=0.87  ,w=11.83. Cost=1.46937
Solution: A= 9.194, B=-2.613, ,c1=0.06, c2=-0.36 ,Crash=37.16 days/2017-12-19 03:26:23, m=0.85  ,w=12.11. Cost=1.40539
Solution: A= 9.181, B=-2.619, ,c1=0.04, c2=-0.37 ,Crash=19.86 days/2017-12-10 20:21:58, m=0.81  ,w=11.39. Cost=1.46492
Solution: A= 9.163, B=-2.613, ,c1=0.05, c2=-0.36 ,Crash=21.73 days/2017-12-10 17:06:25, m=0.83  ,w=11.34. Cost=1.37206
Solution: A= 9.283, B=-2.643, ,c1=0.05, c2=-0.34 ,Crash=42.99 days/2017-12-23 23:28:53, m=0.82  ,w=12.58. Cost=1.25112
Solution: A= 9.192, B=-2.609, ,c1=0.02, c2=-0.36 ,Crash=23.05 days/2017-12-12 00:44:57, m=0.81  ,w=11.56. Cost=1.34142
Solution: A= 9.363, B=-2.742, ,c1=0.22, c2=-0.18 ,Crash=42.68 days/2018-01-06 15:53:49, m=0.88  ,w=13.00. Cost=1.98139
Solution: A= 9.122, B=-2.664, ,c1=0.06, c2=-0.31 ,Crash=20.28 days/2017-12-11 06:25:16, m=0.89  ,w=11.35. Cost=2.01591
Solution: A= 9.227, B=-2.656, ,c1=0.10, c2=-0.33 ,Crash=41.02 days/2017-12-21 00:01:36, m=0.85  ,w=12.14. Cost=1.50150
Solution: A= 8.894, B=-2.466, ,c1=-0.15, c2=-0.40 ,Crash=8.64 days/2017-11-15 14:54:03, m=0.86  ,w=9.82. Cost=1.71216
Solution: A= 8.874, B=-2.443, ,c1=-0.16, c2=-0.40 ,Crash=0.89 days/2017-11-10 21:01:52, m=0.84  ,w=9.48. Cost=1.73962
Solution: A= 9.160, B=-2.601, ,c1=0.06, c2=-0.36 ,Crash=30.16 days/2017-12-16 03:34:02, m=0.86  ,w=11.84. Cost=1.41927
Solution: A= 8.902, B=-2.465, ,c1=-0.15, c2=-0.40 ,Crash=5.51 days/2017-11-14 11:58:55, m=0.84  ,w=9.74. Cost=1.73070
Solution: A= 9.144, B=-2.652, ,c1=0.09, c2=-0.31 ,Crash=32.59 days/2017-12-16 13:45:45, m=0.90  ,w=11.76. Cost=1.90955
Solution: A= 9.190, B=-2.617, ,c1=0.03, c2=-0.36 ,Crash=20.17 days/2017-12-11 03:37:51, m=0.81  ,w=11.44. Cost=1.35399
Solution: A= 9.182, B=-2.634, ,c1=0.07, c2=-0.36 ,Crash=16.47 days/2017-12-10 10:51:35, m=0.81  ,w=11.27. Cost=1.40140
Solution: A= 9.154, B=-2.593, ,c1=0.05, c2=-0.37 ,Crash=32.19 days/2017-12-16 04:06:50, m=0.86  ,w=11.87. Cost=1.42001
Solution: A= 9.263, B=-2.644, ,c1=0.09, c2=-0.33 ,Crash=47.46 days/2017-12-24 10:44:44, m=0.84  ,w=12.52. Cost=1.25736
Solution: A= 9.309, B=-2.713, ,c1=0.19, c2=-0.22 ,Crash=43.13 days/2018-01-04 02:45:35, m=0.90  ,w=13.00. Cost=1.92163
Solution: A= 9.140, B=-2.609, ,c1=0.07, c2=-0.35 ,Crash=33.02 days/2017-12-16 00:04:00, m=0.88  ,w=11.78. Cost=1.56578
Solution: A= 9.206, B=-2.634, ,c1=0.04, c2=-0.36 ,Crash=16.65 days/2017-12-11 15:12:26, m=0.80  ,w=11.45. Cost=1.47448
Solution: A= 9.250, B=-2.648, ,c1=0.09, c2=-0.35 ,Crash=41.84 days/2017-12-21 19:42:14, m=0.84  ,w=12.29. Cost=1.38933
Solution: A= 9.227, B=-2.639, ,c1=0.09, c2=-0.34 ,Crash=43.21 days/2017-12-21 04:42:01, m=0.85  ,w=12.20. Cost=1.37199
Solution: A= 9.183, B=-2.587, ,c1=0.02, c2=-0.36 ,Crash=32.65 days/2017-12-17 15:19:58, m=0.84  ,w=12.10. Cost=1.28919
Solution: A= 9.156, B=-2.619, ,c1=0.07, c2=-0.36 ,Crash=19.94 days/2017-12-09 22:11:13, m=0.83  ,w=11.23. Cost=1.39726
Solution: A= 9.182, B=-2.618, ,c1=0.04, c2=-0.37 ,Crash=19.85 days/2017-12-10 19:57:45, m=0.81  ,w=11.40. Cost=1.46767
Solution: A= 9.139, B=-2.600, ,c1=0.08, c2=-0.36 ,Crash=30.86 days/2017-12-14 20:16:18, m=0.87  ,w=11.67. Cost=1.35042
Solution: A= 9.155, B=-2.596, ,c1=0.05, c2=-0.37 ,Crash=32.39 days/2017-12-16 08:54:37, m=0.87  ,w=11.88. Cost=1.44545
Solution: A= 9.206, B=-2.644, ,c1=0.11, c2=-0.34 ,Crash=39.76 days/2017-12-18 17:58:26, m=0.85  ,w=11.91. Cost=1.32931
Solution: A= 9.149, B=-2.616, ,c1=0.09, c2=-0.36 ,Crash=25.84 days/2017-12-12 19:53:14, m=0.85  ,w=11.46. Cost=1.39234
Solution: A= 9.141, B=-2.633, ,c1=0.07, c2=-0.34 ,Crash=22.11 days/2017-12-11 02:11:47, m=0.86  ,w=11.33. Cost=1.75890
Solution: A= 9.299, B=-2.735, ,c1=0.15, c2=-0.24 ,Crash=51.50 days/2018-01-01 11:35:22, m=0.90  ,w=13.00. Cost=1.90286
Solution: A= 9.188, B=-2.620, ,c1=0.03, c2=-0.37 ,Crash=19.08 days/2017-12-11 01:28:50, m=0.81  ,w=11.43. Cost=1.49134
Solution: A= 9.175, B=-2.629, ,c1=0.05, c2=-0.35 ,Crash=18.59 days/2017-12-10 13:50:55, m=0.82  ,w=11.32. Cost=1.59094
Solution: A= 8.956, B=-2.538, ,c1=0.02, c2=-0.40 ,Crash=10.80 days/2017-11-21 18:44:24, m=0.86  ,w=9.85. Cost=1.62248
Solution: A= 9.300, B=-2.737, ,c1=0.15, c2=-0.24 ,Crash=52.49 days/2018-01-01 11:29:19, m=0.90  ,w=13.00. Cost=1.90001
Solution: A= 9.180, B=-2.645, ,c1=0.07, c2=-0.34 ,Crash=16.86 days/2017-12-10 20:22:34, m=0.82  ,w=11.31. Cost=1.68961
Solution: A= 9.156, B=-2.594, ,c1=0.05, c2=-0.36 ,Crash=31.00 days/2017-12-15 23:45:51, m=0.86  ,w=11.84. Cost=1.31719
Solution: A= 9.143, B=-2.602, ,c1=0.06, c2=-0.36 ,Crash=30.87 days/2017-12-15 20:27:01, m=0.88  ,w=11.80. Cost=1.50641
