Time,
2014-06-07 00:00:00 UTC,51210.0
2014-06-08 00:00:00 UTC,48308.0
2014-06-09 00:00:00 UTC,59875.0
2014-06-10 00:00:00 UTC,63316.0
2014-06-11 00:00:00 UTC,62827.0
2014-06-12 00:00:00 UTC,64744.0
2014-06-13 00:00:00 UTC,64739.0
2014-06-14 00:00:00 UTC,53596.0
2014-06-15 00:00:00 UTC,53916.0
2014-06-16 00:00:00 UTC,68262.0
2014-06-17 00:00:00 UTC,70077.0
2014-06-18 00:00:00 UTC,63888.0
2014-06-19 00:00:00 UTC,62454.0
2014-06-20 00:00:00 UTC,57381.0
2014-06-21 00:00:00 UTC,51173.0
2014-06-22 00:00:00 UTC,50104.0
2014-06-23 00:00:00 UTC,60216.0
2014-06-24 00:00:00 UTC,64883.0
2014-06-25 00:00:00 UTC,64397.0
2014-06-26 00:00:00 UTC,61432.0
2014-06-27 00:00:00 UTC,62966.0
2014-06-28 00:00:00 UTC,54392.0
2014-06-29 00:00:00 UTC,49094.0
2014-06-30 00:00:00 UTC,70231.0
2014-07-01 00:00:00 UTC,69443.0
2014-07-02 00:00:00 UTC,66728.0
2014-07-03 00:00:00 UTC,62849.0
2014-07-04 00:00:00 UTC,59494.0
2014-07-05 00:00:00 UTC,49954.0
2014-07-06 00:00:00 UTC,52139.0
2014-07-07 00:00:00 UTC,64686.0
2014-07-08 00:00:00 UTC,70117.0
2014-07-09 00:00:00 UTC,68518.0
2014-07-10 00:00:00 UTC,64605.0
2014-07-11 00:00:00 UTC,59077.0
2014-07-12 00:00:00 UTC,53454.0
2014-07-13 00:00:00 UTC,52417.0
2014-07-14 00:00:00 UTC,62761.0
2014-07-15 00:00:00 UTC,72316.0
2014-07-16 00:00:00 UTC,65571.0
2014-07-17 00:00:00 UTC,66233.0
2014-07-18 00:00:00 UTC,64062.0
2014-07-19 00:00:00 UTC,59553.0
2014-07-20 00:00:00 UTC,52001.0
2014-07-21 00:00:00 UTC,64190.0
2014-07-22 00:00:00 UTC,66858.0
2014-07-23 00:00:00 UTC,66883.0
2014-07-24 00:00:00 UTC,66276.0
2014-07-25 00:00:00 UTC,61498.0
2014-07-26 00:00:00 UTC,56333.0
2014-07-27 00:00:00 UTC,51991.0
2014-07-28 00:00:00 UTC,64744.0
2014-07-29 00:00:00 UTC,61607.0
2014-07-30 00:00:00 UTC,66153.0
2014-07-31 00:00:00 UTC,69761.0
2014-08-01 00:00:00 UTC,67915.0
2014-08-02 00:00:00 UTC,54989.0
2014-08-03 00:00:00 UTC,53621.0
2014-08-04 00:00:00 UTC,67847.0
2014-08-05 00:00:00 UTC,72823.0
2014-08-06 00:00:00 UTC,80402.0
2014-08-07 00:00:00 UTC,69913.0
2014-08-08 00:00:00 UTC,68297.0
2014-08-09 00:00:00 UTC,60599.0
2014-08-10 00:00:00 UTC,57913.0
2014-08-11 00:00:00 UTC,75575.0
2014-08-12 00:00:00 UTC,76982.0
2014-08-13 00:00:00 UTC,75738.0
2014-08-14 00:00:00 UTC,79082.0
2014-08-15 00:00:00 UTC,73193.0
2014-08-16 00:00:00 UTC,67974.0
2014-08-17 00:00:00 UTC,60223.0
2014-08-18 00:00:00 UTC,72758.0
2014-08-19 00:00:00 UTC,74740.0
2014-08-20 00:00:00 UTC,73842.0
2014-08-21 00:00:00 UTC,73164.0
2014-08-22 00:00:00 UTC,66998.0
2014-08-23 00:00:00 UTC,57593.0
2014-08-24 00:00:00 UTC,56695.0
2014-08-25 00:00:00 UTC,69894.0
2014-08-26 00:00:00 UTC,72660.0
2014-08-27 00:00:00 UTC,74581.0
2014-08-28 00:00:00 UTC,68628.0
2014-08-29 00:00:00 UTC,68614.0
2014-08-30 00:00:00 UTC,61214.0
2014-08-31 00:00:00 UTC,57755.0
2014-09-01 00:00:00 UTC,70383.0
2014-09-02 00:00:00 UTC,71909.0
2014-09-03 00:00:00 UTC,71868.0
2014-09-04 00:00:00 UTC,70810.0
2014-09-05 00:00:00 UTC,68038.0
2014-09-06 00:00:00 UTC,63369.0
2014-09-07 00:00:00 UTC,60352.0
2014-09-08 00:00:00 UTC,75766.0
2014-09-09 00:00:00 UTC,81812.0
2014-09-10 00:00:00 UTC,72558.0
2014-09-11 00:00:00 UTC,66026.0
2014-09-12 00:00:00 UTC,68384.0
2014-09-13 00:00:00 UTC,61246.0
2014-09-14 00:00:00 UTC,67655.0
2014-09-15 00:00:00 UTC,78666.0
2014-09-16 00:00:00 UTC,87234.0
2014-09-17 00:00:00 UTC,80305.0
2014-09-18 00:00:00 UTC,77364.0
2014-09-19 00:00:00 UTC,69437.0
2014-09-20 00:00:00 UTC,63482.0
2014-09-21 00:00:00 UTC,59800.0
2014-09-22 00:00:00 UTC,73289.0
2014-09-23 00:00:00 UTC,77283.0
2014-09-24 00:00:00 UTC,74974.0
2014-09-25 00:00:00 UTC,78523.0
2014-09-26 00:00:00 UTC,72555.0
2014-09-27 00:00:00 UTC,63138.0
2014-09-28 00:00:00 UTC,62440.0
2014-09-29 00:00:00 UTC,77924.0
2014-09-30 00:00:00 UTC,78006.0
2014-10-01 00:00:00 UTC,78779.0
2014-10-02 00:00:00 UTC,72086.0
2014-10-03 00:00:00 UTC,75094.0
2014-10-04 00:00:00 UTC,66632.0
2014-10-05 00:00:00 UTC,67330.0
2014-10-06 00:00:00 UTC,78049.0
2014-10-07 00:00:00 UTC,79069.0
2014-10-08 00:00:00 UTC,78818.0
2014-10-09 00:00:00 UTC,82789.0
2014-10-10 00:00:00 UTC,81058.0
2014-10-11 00:00:00 UTC,65020.0
2014-10-12 00:00:00 UTC,63509.0
2014-10-13 00:00:00 UTC,77942.0
2014-10-14 00:00:00 UTC,81364.0
2014-10-15 00:00:00 UTC,76257.0
2014-10-16 00:00:00 UTC,75737.0
2014-10-17 00:00:00 UTC,70839.0
2014-10-18 00:00:00 UTC,66477.0
2014-10-19 00:00:00 UTC,63255.0
2014-10-20 00:00:00 UTC,82700.0
2014-10-21 00:00:00 UTC,81651.0
2014-10-22 00:00:00 UTC,79987.0
2014-10-23 00:00:00 UTC,80638.0
2014-10-24 00:00:00 UTC,77906.0
2014-10-25 00:00:00 UTC,72515.0
2014-10-26 00:00:00 UTC,70762.0
2014-10-27 00:00:00 UTC,83977.0
2014-10-28 00:00:00 UTC,87980.0
2014-10-29 00:00:00 UTC,93667.0
2014-10-30 00:00:00 UTC,92622.0
2014-10-31 00:00:00 UTC,85703.0
2014-11-01 00:00:00 UTC,69591.0
2014-11-02 00:00:00 UTC,77170.0
2014-11-03 00:00:00 UTC,90351.0
2014-11-04 00:00:00 UTC,87617.0
2014-11-05 00:00:00 UTC,89460.0
2014-11-06 00:00:00 UTC,94296.0
2014-11-07 00:00:00 UTC,83957.0
2014-11-08 00:00:00 UTC,72717.0
