Time,
2015-01-10 00:00:00 UTC,3972929264.48738
2015-01-11 00:00:00 UTC,3780217167.66231
2015-01-12 00:00:00 UTC,3664320788.87318
2015-01-13 00:00:00 UTC,3638760939.14607
2015-01-14 00:00:00 UTC,3036242137.71354
2015-01-15 00:00:00 UTC,2527097819.70001
2015-01-16 00:00:00 UTC,2914228631.8485
2015-01-17 00:00:00 UTC,2850446425.71549
2015-01-18 00:00:00 UTC,2753666076.6209
2015-01-19 00:00:00 UTC,2942846621.47866
2015-01-20 00:00:00 UTC,2939724387.23164
2015-01-21 00:00:00 UTC,2918152749.64156
2015-01-22 00:00:00 UTC,3128505136.40743
2015-01-23 00:00:00 UTC,3208479376.40891
2015-01-24 00:00:00 UTC,3204002914.48599
2015-01-25 00:00:00 UTC,3415117966.4333
2015-01-26 00:00:00 UTC,3586657054.95784
2015-01-27 00:00:00 UTC,3740137184.32899
2015-01-28 00:00:00 UTC,3666104404.27746
2015-01-29 00:00:00 UTC,3245849769.37067
2015-01-30 00:00:00 UTC,3239173291.54053
2015-01-31 00:00:00 UTC,3137625055.3669
2015-02-01 00:00:00 UTC,2995137328.01517
2015-02-02 00:00:00 UTC,3148779150.16715
2015-02-03 00:00:00 UTC,3318326053.33413
2015-02-04 00:00:00 UTC,3154718684.11042
2015-02-05 00:00:00 UTC,3139442214.9214
2015-02-06 00:00:00 UTC,3006034095.31042
2015-02-07 00:00:00 UTC,3084567185.00339
2015-02-08 00:00:00 UTC,3151959632.4171
2015-02-09 00:00:00 UTC,3090152856.35348
2015-02-10 00:00:00 UTC,3040828302.59407
2015-02-11 00:00:00 UTC,3054022019.08473
2015-02-12 00:00:00 UTC,3033234359.88014
2015-02-13 00:00:00 UTC,3077224202.92253
2015-02-14 00:00:00 UTC,3291772286.84675
2015-02-15 00:00:00 UTC,3555973761.67284
2015-02-16 00:00:00 UTC,3233888322.10137
2015-02-17 00:00:00 UTC,3232071353.12496
2015-02-18 00:00:00 UTC,3379261789.02569
2015-02-19 00:00:00 UTC,3281678831.55251
2015-02-20 00:00:00 UTC,3343098179.56556
2015-02-21 00:00:00 UTC,3396089466.55471
2015-02-22 00:00:00 UTC,3417932287.09046
2015-02-23 00:00:00 UTC,3286747350.79924
2015-02-24 00:00:00 UTC,3332633933.82179
2015-02-25 00:00:00 UTC,3334722605.64986
2015-02-26 00:00:00 UTC,3305675293.92049
2015-02-27 00:00:00 UTC,3289813541.29851
2015-02-28 00:00:00 UTC,3539415458.09313
2015-03-01 00:00:00 UTC,3539116065.00211
2015-03-02 00:00:00 UTC,3618894418.17907
2015-03-03 00:00:00 UTC,3847677614.88991
2015-03-04 00:00:00 UTC,3936773805.53376
2015-03-05 00:00:00 UTC,3813276507.71411
2015-03-06 00:00:00 UTC,3844940129.3128
2015-03-07 00:00:00 UTC,3800421978.95014
2015-03-08 00:00:00 UTC,3863849036.08483
2015-03-09 00:00:00 UTC,3834651171.75099
2015-03-10 00:00:00 UTC,4056252047.21025
2015-03-11 00:00:00 UTC,4067369656.33573
2015-03-12 00:00:00 UTC,4136395296.31227
2015-03-13 00:00:00 UTC,4109723990.79658
2015-03-14 00:00:00 UTC,3953571579.53446
2015-03-15 00:00:00 UTC,3939086088.08467
2015-03-16 00:00:00 UTC,4004898326.6132
2015-03-17 00:00:00 UTC,4054559544.9208
2015-03-18 00:00:00 UTC,3970288728.23003
2015-03-19 00:00:00 UTC,3565822558.16667
2015-03-20 00:00:00 UTC,3655363247.35773
2015-03-21 00:00:00 UTC,3653325636.77784
2015-03-22 00:00:00 UTC,3641328937.89055
2015-03-23 00:00:00 UTC,3767685019.56177
2015-03-24 00:00:00 UTC,3734885709.56053
2015-03-25 00:00:00 UTC,3448233771.16756
2015-03-26 00:00:00 UTC,3446281204.16899
2015-03-27 00:00:00 UTC,3493169938.58283
2015-03-28 00:00:00 UTC,3464680079.84314
2015-03-29 00:00:00 UTC,3535799207.59348
2015-03-30 00:00:00 UTC,3389354893.08584
2015-03-31 00:00:00 UTC,3472805697.84757
2015-04-01 00:00:00 UTC,3426054265.70222
2015-04-02 00:00:00 UTC,3462471979.98238
2015-04-03 00:00:00 UTC,3548345691.70663
2015-04-04 00:00:00 UTC,3566674857.1149
2015-04-05 00:00:00 UTC,3558050646.57613
2015-04-06 00:00:00 UTC,3656928462.02729
2015-04-07 00:00:00 UTC,3596436821.58251
2015-04-08 00:00:00 UTC,3563896267.17972
2015-04-09 00:00:00 UTC,3451528573.22177
2015-04-10 00:00:00 UTC,3419570096.05494
2015-04-11 00:00:00 UTC,3315366611.56346
2015-04-12 00:00:00 UTC,3332847407.92368
2015-04-13 00:00:00 UTC,3318432587.25311
2015-04-14 00:00:00 UTC,3157556214.34177
2015-04-15 00:00:00 UTC,3095035362.94256
2015-04-16 00:00:00 UTC,3166302580.04511
2015-04-17 00:00:00 UTC,3211808639.67704
2015-04-18 00:00:00 UTC,3136936357.76347
2015-04-19 00:00:00 UTC,3144431136.23132
2015-04-20 00:00:00 UTC,3133653376.35657
2015-04-21 00:00:00 UTC,3169918718.45021
2015-04-22 00:00:00 UTC,3305834711.19757
2015-04-23 00:00:00 UTC,3293731670.37019
2015-04-24 00:00:00 UTC,3323928624.35239
2015-04-25 00:00:00 UTC,3262175822.54662
2015-04-26 00:00:00 UTC,3196855537.22871
2015-04-27 00:00:00 UTC,3092178428.02576
2015-04-28 00:00:00 UTC,3210267529.9255
2015-04-29 00:00:00 UTC,3191524648.07954
2015-04-30 00:00:00 UTC,3183079801.26733
2015-05-01 00:00:00 UTC,3327814249.8228
2015-05-02 00:00:00 UTC,3289264644.71841
2015-05-03 00:00:00 UTC,3309790274.63753
2015-05-04 00:00:00 UTC,3393143175.26628
2015-05-05 00:00:00 UTC,3372694986.92221
2015-05-06 00:00:00 UTC,3341320382.18731
2015-05-07 00:00:00 UTC,3252104860.53641
2015-05-08 00:00:00 UTC,3354828722.01684
2015-05-09 00:00:00 UTC,3465968095.18994
2015-05-10 00:00:00 UTC,3424924953.26827
2015-05-11 00:00:00 UTC,3413960752.53131
2015-05-12 00:00:00 UTC,3438587256.15394
2015-05-13 00:00:00 UTC,3428358888.60205
2015-05-14 00:00:00 UTC,3349267829.02894
2015-05-15 00:00:00 UTC,3356634674.16687
2015-05-16 00:00:00 UTC,3367468246.76274
2015-05-17 00:00:00 UTC,3348513255.48855
2015-05-18 00:00:00 UTC,3350608361.71867
2015-05-19 00:00:00 UTC,3308199684.6325
2015-05-20 00:00:00 UTC,3295316729.67325
2015-05-21 00:00:00 UTC,3325496126.48675
2015-05-22 00:00:00 UTC,3342830289.72459
2015-05-23 00:00:00 UTC,3405341122.53288
2015-05-24 00:00:00 UTC,3393780035.9486
2015-05-25 00:00:00 UTC,3413454482.26172
2015-05-26 00:00:00 UTC,3369396143.02341
2015-05-27 00:00:00 UTC,3365791714.92285
2015-05-28 00:00:00 UTC,3361291358.51385
2015-05-29 00:00:00 UTC,3367990387.90433
2015-05-30 00:00:00 UTC,3366965246.82899
2015-05-31 00:00:00 UTC,3309133665.80109
2015-06-01 00:00:00 UTC,3262058039.54964
2015-06-02 00:00:00 UTC,3167901510.9966
2015-06-03 00:00:00 UTC,3206320691.48007
2015-06-04 00:00:00 UTC,3205730996.53075
2015-06-05 00:00:00 UTC,3185027286.74094
2015-06-06 00:00:00 UTC,3202133925.84842
2015-06-07 00:00:00 UTC,3218500584.69455
2015-06-08 00:00:00 UTC,3186010658.6409
2015-06-09 00:00:00 UTC,3258145798.74386
2015-06-10 00:00:00 UTC,3266622053.93172
2015-06-11 00:00:00 UTC,3262807160.78444
2015-06-12 00:00:00 UTC,3279335949.42705
2015-06-13 00:00:00 UTC,3269552507.0028
2015-06-14 00:00:00 UTC,3324200448.10341
2015-06-15 00:00:00 UTC,3332021614.21484
2015-06-16 00:00:00 UTC,3376234499.03795
2015-06-17 00:00:00 UTC,3587814533.19118
2015-06-18 00:00:00 UTC,3552265299.90829
2015-06-19 00:00:00 UTC,3575670912.91145
2015-06-20 00:00:00 UTC,3483860972.28446
2015-06-21 00:00:00 UTC,3491935656.36301
2015-06-22 00:00:00 UTC,3492028969.6481
2015-06-23 00:00:00 UTC,3526918913.38374
2015-06-24 00:00:00 UTC,3491802839.12969
2015-06-25 00:00:00 UTC,3442256932.25372
2015-06-26 00:00:00 UTC,3467544681.70781
2015-06-27 00:00:00 UTC,3478996879.86857
2015-06-28 00:00:00 UTC,3591540381.64802
2015-06-29 00:00:00 UTC,3562773871.99044
2015-06-30 00:00:00 UTC,3680105262.63145
2015-07-01 00:00:00 UTC,3783047267.63593
2015-07-02 00:00:00 UTC,3706198934.80487
2015-07-03 00:00:00 UTC,3658267182.7145
2015-07-04 00:00:00 UTC,3678290674.02943
2015-07-05 00:00:00 UTC,3746407820.39582
2015-07-06 00:00:00 UTC,3885365693.40441
2015-07-07 00:00:00 UTC,3871063317.46118
2015-07-08 00:00:00 UTC,3823584703.50645
2015-07-09 00:00:00 UTC,3854381301.05351
2015-07-10 00:00:00 UTC,3864194647.17436
2015-07-11 00:00:00 UTC,4097028373.63748
2015-07-12 00:00:00 UTC,4206329777.86037
2015-07-13 00:00:00 UTC,4454773298.79216
2015-07-14 00:00:00 UTC,4188124963.83505
2015-07-15 00:00:00 UTC,4166817775.22963
2015-07-16 00:00:00 UTC,4161345749.32458
2015-07-17 00:00:00 UTC,4012670113.7516
2015-07-18 00:00:00 UTC,4026085922.36496
2015-07-19 00:00:00 UTC,3979060511.40551
2015-07-20 00:00:00 UTC,3946787322.48444
2015-07-21 00:00:00 UTC,4026650798.084
2015-07-22 00:00:00 UTC,3976005232.7157
2015-07-23 00:00:00 UTC,3996597468.76188
2015-07-24 00:00:00 UTC,3980287311.55844
2015-07-25 00:00:00 UTC,4149461289.86997
2015-07-26 00:00:00 UTC,4167044575.81263
2015-07-27 00:00:00 UTC,4215578111.68004
2015-07-28 00:00:00 UTC,4252439584.78295
2015-07-29 00:00:00 UTC,4246815280.85565
2015-07-30 00:00:00 UTC,4169131777.84794
2015-07-31 00:00:00 UTC,4152966693.85301
2015-08-01 00:00:00 UTC,4110242518.05517
2015-08-02 00:00:00 UTC,4032072062.57556
2015-08-03 00:00:00 UTC,4074313739.1836
2015-08-04 00:00:00 UTC,4072188607.85611
2015-08-05 00:00:00 UTC,4117043267.49163
2015-08-06 00:00:00 UTC,4063468898.21192
2015-08-07 00:00:00 UTC,4026938708.65375
2015-08-08 00:00:00 UTC,4039700255.51719
2015-08-09 00:00:00 UTC,3778367181.06605
2015-08-10 00:00:00 UTC,3848679019.87875
2015-08-11 00:00:00 UTC,3827683930.77693
2015-08-12 00:00:00 UTC,3921660089.81693
2015-08-13 00:00:00 UTC,3860653400.41423
2015-08-14 00:00:00 UTC,3830164573.8921
2015-08-15 00:00:00 UTC,3851818425.81229
2015-08-16 00:00:00 UTC,3780201400.87767
2015-08-17 00:00:00 UTC,3743514361.30276
2015-08-18 00:00:00 UTC,3732895536.03193
2015-08-19 00:00:00 UTC,3285313676.1386
2015-08-20 00:00:00 UTC,3302259082.61586
2015-08-21 00:00:00 UTC,3408609285.42247
2015-08-22 00:00:00 UTC,3380190124.64078
2015-08-23 00:00:00 UTC,3348426019.99466
2015-08-24 00:00:00 UTC,3292567800.38788
2015-08-25 00:00:00 UTC,2972200385.99163
2015-08-26 00:00:00 UTC,3248132849.80575
2015-08-27 00:00:00 UTC,3295888058.97494
2015-08-28 00:00:00 UTC,3252165621.80312
2015-08-29 00:00:00 UTC,3361795233.74187
2015-08-30 00:00:00 UTC,3356278131.91115
2015-08-31 00:00:00 UTC,3332281780.63771
2015-09-01 00:00:00 UTC,3366932630.33805
2015-09-02 00:00:00 UTC,3315155218.52609
2015-09-03 00:00:00 UTC,3340532711.25059
2015-09-04 00:00:00 UTC,3307324170.66207
2015-09-05 00:00:00 UTC,3355652269.39856
2015-09-06 00:00:00 UTC,3427497407.31812
2015-09-07 00:00:00 UTC,3517212509.93143
2015-09-08 00:00:00 UTC,3506883990.11958
2015-09-09 00:00:00 UTC,3553641048.62795
2015-09-10 00:00:00 UTC,3487219135.36067
2015-09-11 00:00:00 UTC,3496855279.39468
2015-09-12 00:00:00 UTC,3508619715.20699
2015-09-13 00:00:00 UTC,3442024409.81642
2015-09-14 00:00:00 UTC,3374810965.55902
2015-09-15 00:00:00 UTC,3370770386.66349
2015-09-16 00:00:00 UTC,3368445871.95074
2015-09-17 00:00:00 UTC,3344890933.634
2015-09-18 00:00:00 UTC,3415193361.98658
2015-09-19 00:00:00 UTC,3414870990.99235
2015-09-20 00:00:00 UTC,3386888552.79512
2015-09-21 00:00:00 UTC,3382734339.72586
2015-09-22 00:00:00 UTC,3327868025.18433
2015-09-23 00:00:00 UTC,3392095810.50556
2015-09-24 00:00:00 UTC,3377852837.53436
2015-09-25 00:00:00 UTC,3430505974.19861
2015-09-26 00:00:00 UTC,3447348772.0222
2015-09-27 00:00:00 UTC,3434414483.57458
2015-09-28 00:00:00 UTC,3418386799.63626
2015-09-29 00:00:00 UTC,3518769435.50919
2015-09-30 00:00:00 UTC,3478590746.85953
2015-10-01 00:00:00 UTC,3469356437.91077
2015-10-02 00:00:00 UTC,3493342335.0741
2015-10-03 00:00:00 UTC,3487284769.36714
2015-10-04 00:00:00 UTC,3512312046.44299
2015-10-05 00:00:00 UTC,3508859716.65967
2015-10-06 00:00:00 UTC,3541756056.06441
2015-10-07 00:00:00 UTC,3628737375.21008
2015-10-08 00:00:00 UTC,3586538909.45516
2015-10-09 00:00:00 UTC,3570469978.06528
2015-10-10 00:00:00 UTC,3598842414.39399
2015-10-11 00:00:00 UTC,3615952763.62169
2015-10-12 00:00:00 UTC,3641864133.16679
2015-10-13 00:00:00 UTC,3613970055.62582
2015-10-14 00:00:00 UTC,3684225360.85276
2015-10-15 00:00:00 UTC,3724417300.12308
2015-10-16 00:00:00 UTC,3753239239.79637
2015-10-17 00:00:00 UTC,3879630650.34191
2015-10-18 00:00:00 UTC,4014096993.60269
2015-10-19 00:00:00 UTC,3888292246.88738
2015-10-20 00:00:00 UTC,3909517035.90045
2015-10-21 00:00:00 UTC,3989674294.12578
2015-10-22 00:00:00 UTC,3950528461.01463
2015-10-23 00:00:00 UTC,4057763448.02127
2015-10-24 00:00:00 UTC,4114874060.68838
2015-10-25 00:00:00 UTC,4196409515.17116
2015-10-26 00:00:00 UTC,4200281795.90338
2015-10-27 00:00:00 UTC,4252571595.10744
2015-10-28 00:00:00 UTC,4370381029.87543
2015-10-29 00:00:00 UTC,4476111591.48127
2015-10-30 00:00:00 UTC,4648036792.46476
2015-10-31 00:00:00 UTC,4890242285.42746
2015-11-01 00:00:00 UTC,4665155977.37791
2015-11-02 00:00:00 UTC,4845009131.3598
2015-11-03 00:00:00 UTC,5339909346.46395
2015-11-04 00:00:00 UTC,6033660711.58469
2015-11-05 00:00:00 UTC,5898494526.77112
2015-11-06 00:00:00 UTC,5624227906.09212
2015-11-07 00:00:00 UTC,5566847993.72359
2015-11-08 00:00:00 UTC,5696514472.45822
2015-11-09 00:00:00 UTC,5484412456.4256
2015-11-10 00:00:00 UTC,5556151498.73756
2015-11-11 00:00:00 UTC,5029929976.66738
2015-11-12 00:00:00 UTC,4672331021.82132
2015-11-13 00:00:00 UTC,5001540580.688
2015-11-14 00:00:00 UTC,5013019422.57989
2015-11-15 00:00:00 UTC,4948875201.28445
2015-11-16 00:00:00 UTC,4742821456.88775
2015-11-17 00:00:00 UTC,4921809815.038
2015-11-18 00:00:00 UTC,4981240147.05569
2015-11-19 00:00:00 UTC,4983717979.08891
2015-11-20 00:00:00 UTC,4807877406.25301
2015-11-21 00:00:00 UTC,4769298571.24962
2015-11-22 00:00:00 UTC,4856012298.15959
2015-11-23 00:00:00 UTC,4814029591.32165
2015-11-24 00:00:00 UTC,4793338839.65025
2015-11-25 00:00:00 UTC,4760950833.62584
2015-11-26 00:00:00 UTC,4920313961.4079
2015-11-27 00:00:00 UTC,5238591477.57941
2015-11-28 00:00:00 UTC,5261468619.16366
2015-11-29 00:00:00 UTC,5330263092.84826
2015-11-30 00:00:00 UTC,5584156169.86298
2015-12-01 00:00:00 UTC,5630685563.24429
2015-12-02 00:00:00 UTC,5313375882.80614
2015-12-03 00:00:00 UTC,5349565857.76057
2015-12-04 00:00:00 UTC,5396463316.45963
2015-12-05 00:00:00 UTC,5423146606.07439
2015-12-06 00:00:00 UTC,5854814876.43528
2015-12-07 00:00:00 UTC,5778783941.6712
2015-12-08 00:00:00 UTC,5899202788.11121
2015-12-09 00:00:00 UTC,6188308730.32351
2015-12-10 00:00:00 UTC,6241066097.98642
2015-12-11 00:00:00 UTC,6223561297.43909
2015-12-12 00:00:00 UTC,6747910689.89249
2015-12-13 00:00:00 UTC,6480406232.45565
2015-12-14 00:00:00 UTC,6459467898.90365
2015-12-15 00:00:00 UTC,6696213169.34565
2015-12-16 00:00:00 UTC,6925697998.1169
2015-12-17 00:00:00 UTC,6795739785.81222
2015-12-18 00:00:00 UTC,6815936747.16407
2015-12-19 00:00:00 UTC,6944857399.90593
2015-12-20 00:00:00 UTC,6920394764.08468
2015-12-21 00:00:00 UTC,6500264710.98128
2015-12-22 00:00:00 UTC,6570370882.54016
2015-12-23 00:00:00 UTC,6555029724.73386
2015-12-24 00:00:00 UTC,6653063737.32476
2015-12-25 00:00:00 UTC,6850580134.41173
2015-12-26 00:00:00 UTC,6848028395.36947
2015-12-27 00:00:00 UTC,6199437946.14352
2015-12-28 00:00:00 UTC,6383524635.25639
2015-12-29 00:00:00 UTC,6343627684.1014
2015-12-30 00:00:00 UTC,6506882870.40871
2015-12-31 00:00:00 UTC,6380461656.42493
2016-01-01 00:00:00 UTC,6475515130.13043
2016-01-02 00:00:00 UTC,6533712364.82461
2016-01-03 00:00:00 UTC,6514599904.19036
2016-01-04 00:00:00 UTC,6459508402.09146
2016-01-05 00:00:00 UTC,6528317228.89277
2016-01-06 00:00:00 UTC,6477449791.79171
2016-01-07 00:00:00 UTC,6479456802.18071
2016-01-08 00:00:00 UTC,6931175275.03809
2016-01-09 00:00:00 UTC,6827552435.49138
2016-01-10 00:00:00 UTC,6721607729.12969
2016-01-11 00:00:00 UTC,6778663750.44417
2016-01-12 00:00:00 UTC,6729281482.16248
2016-01-13 00:00:00 UTC,6492913986.2356
2016-01-14 00:00:00 UTC,6502477147.69581
2016-01-15 00:00:00 UTC,6467618855.69864
2016-01-16 00:00:00 UTC,5537674928.19534
2016-01-17 00:00:00 UTC,5859947941.34162
2016-01-18 00:00:00 UTC,5766954099.25859
2016-01-19 00:00:00 UTC,5829066707.68178
2016-01-20 00:00:00 UTC,5695710488.42783
2016-01-21 00:00:00 UTC,6323657171.86819
2016-01-22 00:00:00 UTC,6184436858.34881
2016-01-23 00:00:00 UTC,5840812914.48688
2016-01-24 00:00:00 UTC,5858726919.96684
2016-01-25 00:00:00 UTC,6051803452.45295
2016-01-26 00:00:00 UTC,5937282305.8927
2016-01-27 00:00:00 UTC,5922679172.1262
2016-01-28 00:00:00 UTC,5978367722.75566
2016-01-29 00:00:00 UTC,5629008214.15523
2016-01-30 00:00:00 UTC,5741500927.58459
2016-01-31 00:00:00 UTC,5717557272.16932
2016-02-01 00:00:00 UTC,5589805491.6331
2016-02-02 00:00:00 UTC,5657249829.33811
2016-02-03 00:00:00 UTC,5663790532.49354
2016-02-04 00:00:00 UTC,5603948158.03075
2016-02-05 00:00:00 UTC,5888820695.81501
2016-02-06 00:00:00 UTC,5794926250.22957
2016-02-07 00:00:00 UTC,5709144532.477
2016-02-08 00:00:00 UTC,5709401696.60483
2016-02-09 00:00:00 UTC,5655136058.05625
2016-02-10 00:00:00 UTC,5687424020.99868
2016-02-11 00:00:00 UTC,5783634868.5977
2016-02-12 00:00:00 UTC,5758476119.11998
2016-02-13 00:00:00 UTC,5843006348.13346
2016-02-14 00:00:00 UTC,6001035604.16199
2016-02-15 00:00:00 UTC,6200932346.60485
2016-02-16 00:00:00 UTC,6107248714.20638
2016-02-17 00:00:00 UTC,6200430686.88052
2016-02-18 00:00:00 UTC,6325895326.43319
2016-02-19 00:00:00 UTC,6417222649.52882
2016-02-20 00:00:00 UTC,6409562477.76359
2016-02-21 00:00:00 UTC,6658275065.49819
2016-02-22 00:00:00 UTC,6645083119.64425
2016-02-23 00:00:00 UTC,6687847372.05383
2016-02-24 00:00:00 UTC,6443417707.34634
2016-02-25 00:00:00 UTC,6497659960.6987
2016-02-26 00:00:00 UTC,6447438858.74261
2016-02-27 00:00:00 UTC,6613888914.5568
2016-02-28 00:00:00 UTC,6537310850.91458
2016-02-29 00:00:00 UTC,6581657946.64031
2016-03-01 00:00:00 UTC,6693103298.57643
2016-03-02 00:00:00 UTC,6633124148.96871
2016-03-03 00:00:00 UTC,6444011515.76344
2016-03-04 00:00:00 UTC,6426294744.36782
2016-03-05 00:00:00 UTC,6221004241.94588
2016-03-06 00:00:00 UTC,6064256098.80071
2016-03-07 00:00:00 UTC,6188639934.20246
2016-03-08 00:00:00 UTC,6322213181.55145
2016-03-09 00:00:00 UTC,6290058783.22844
2016-03-10 00:00:00 UTC,6308931922.69368
2016-03-11 00:00:00 UTC,6370215502.89452
2016-03-12 00:00:00 UTC,6423784356.54601
2016-03-13 00:00:00 UTC,6295267380.61283
2016-03-14 00:00:00 UTC,6321278175.14058
2016-03-15 00:00:00 UTC,6360155190.29049
2016-03-16 00:00:00 UTC,6372340448.89596
2016-03-17 00:00:00 UTC,6387592097.69549
2016-03-18 00:00:00 UTC,6410672972.15735
2016-03-19 00:00:00 UTC,6268673803.31308
2016-03-20 00:00:00 UTC,6275388282.16461
2016-03-21 00:00:00 UTC,6300484789.12917
2016-03-22 00:00:00 UTC,6310348072.42262
2016-03-23 00:00:00 UTC,6399886902.44509
2016-03-24 00:00:00 UTC,6406664486.66593
2016-03-25 00:00:00 UTC,6362502714.25792
2016-03-26 00:00:00 UTC,6393374674.33655
2016-03-27 00:00:00 UTC,6401283199.56997
2016-03-28 00:00:00 UTC,6529132092.8059
2016-03-29 00:00:00 UTC,6505413713.54363
2016-03-30 00:00:00 UTC,6373630717.95437
2016-03-31 00:00:00 UTC,6367379974.72079
2016-04-01 00:00:00 UTC,6386305050.56341
2016-04-02 00:00:00 UTC,6435189520.25558
2016-04-03 00:00:00 UTC,6451066586.58633
2016-04-04 00:00:00 UTC,6454027382.20536
2016-04-05 00:00:00 UTC,6455759171.02409
2016-04-06 00:00:00 UTC,6503459159.03251
2016-04-07 00:00:00 UTC,6488954630.68796
2016-04-08 00:00:00 UTC,6476223858.7584
2016-04-09 00:00:00 UTC,6432604039.13393
2016-04-10 00:00:00 UTC,6448303887.7218
2016-04-11 00:00:00 UTC,6486017614.50338
2016-04-12 00:00:00 UTC,6522976058.0964
2016-04-13 00:00:00 UTC,6553998392.39213
2016-04-14 00:00:00 UTC,6541940113.84062
2016-04-15 00:00:00 UTC,6557740873.4043
2016-04-16 00:00:00 UTC,6630558798.04341
2016-04-17 00:00:00 UTC,6656046433.88735
2016-04-18 00:00:00 UTC,6608745146.68108
2016-04-19 00:00:00 UTC,6626764507.8083
2016-04-20 00:00:00 UTC,6741154300.0785
2016-04-21 00:00:00 UTC,6828476100.31187
2016-04-22 00:00:00 UTC,6937774726.31458
2016-04-23 00:00:00 UTC,6912623273.86818
2016-04-24 00:00:00 UTC,7009392680.90758
2016-04-25 00:00:00 UTC,7113925214.79242
2016-04-26 00:00:00 UTC,7151133804.38732
2016-04-27 00:00:00 UTC,7227960097.99019
2016-04-28 00:00:00 UTC,6804894348.86092
2016-04-29 00:00:00 UTC,6949154854.87465
2016-04-30 00:00:00 UTC,7046816424.78933
2016-05-01 00:00:00 UTC,6951966639.69347
2016-05-02 00:00:00 UTC,7005482785.5945
2016-05-03 00:00:00 UTC,6882303740.9973
2016-05-04 00:00:00 UTC,6972617617.52777
2016-05-05 00:00:00 UTC,6940716404.36593
2016-05-06 00:00:00 UTC,6948939413.10042
2016-05-07 00:00:00 UTC,7131866551.34741
2016-05-08 00:00:00 UTC,7113903326.38653
2016-05-09 00:00:00 UTC,7107691408.72607
2016-05-10 00:00:00 UTC,7152601411.27654
2016-05-11 00:00:00 UTC,7014541359.67807
2016-05-12 00:00:00 UTC,7020694154.42409
2016-05-13 00:00:00 UTC,7063166981.63552
2016-05-14 00:00:00 UTC,7085133217.27617
2016-05-15 00:00:00 UTC,7089050829.71068
2016-05-16 00:00:00 UTC,7116554019.30727
2016-05-17 00:00:00 UTC,7052712680.46666
2016-05-18 00:00:00 UTC,7043629351.23124
2016-05-19 00:00:00 UTC,7058762556.36051
2016-05-20 00:00:00 UTC,6803786142.05877
2016-05-21 00:00:00 UTC,6886987086.63287
2016-05-22 00:00:00 UTC,6888072946.06297
2016-05-23 00:00:00 UTC,6826037903.80853
2016-05-24 00:00:00 UTC,6909263739.38077
2016-05-25 00:00:00 UTC,6944099054.99749
2016-05-26 00:00:00 UTC,7003309068.00193
2016-05-27 00:00:00 UTC,7092931991.15557
2016-05-28 00:00:00 UTC,7381293534.597
2016-05-29 00:00:00 UTC,8146598589.63698
2016-05-30 00:00:00 UTC,8159555841.14662
2016-05-31 00:00:00 UTC,8333198174.71957
2016-06-01 00:00:00 UTC,8278077329.36904
2016-06-02 00:00:00 UTC,8352237785.77721
2016-06-03 00:00:00 UTC,8404623121.98547
2016-06-04 00:00:00 UTC,8891939171.36436
2016-06-05 00:00:00 UTC,8996847278.9512
2016-06-06 00:00:00 UTC,8973664936.10078
2016-06-07 00:00:00 UTC,9192356619.30685
2016-06-08 00:00:00 UTC,9008696121.61533
2016-06-09 00:00:00 UTC,9065458249.92288
2016-06-10 00:00:00 UTC,8989278798.08017
2016-06-11 00:00:00 UTC,9053727006.18741
2016-06-12 00:00:00 UTC,9554691511.31236
2016-06-13 00:00:00 UTC,10383659904.1973
2016-06-14 00:00:00 UTC,10919494550.7858
2016-06-15 00:00:00 UTC,10681625103.8645
2016-06-16 00:00:00 UTC,11045309778.4681
2016-06-17 00:00:00 UTC,11997407927.4741
2016-06-18 00:00:00 UTC,11597085045.8938
2016-06-19 00:00:00 UTC,11801787096.6321
2016-06-20 00:00:00 UTC,11898496326.9971
2016-06-21 00:00:00 UTC,11109137348.2457
2016-06-22 00:00:00 UTC,10531770509.0837
2016-06-23 00:00:00 UTC,9324379518.19221
2016-06-24 00:00:00 UTC,9811426991.92354
2016-06-25 00:00:00 UTC,10407551783.4809
2016-06-26 00:00:00 UTC,10369531248.6133
2016-06-27 00:00:00 UTC,9768722153.92701
2016-06-28 00:00:00 UTC,10316236246.2175
2016-06-29 00:00:00 UTC,10069948406.2088
2016-06-30 00:00:00 UTC,10045178820.2477
2016-07-01 00:00:00 UTC,10509997081.296
2016-07-02 00:00:00 UTC,10608118557.7373
2016-07-03 00:00:00 UTC,10996527855.3571
2016-07-04 00:00:00 UTC,10329596617.1377
2016-07-05 00:00:00 UTC,10690087406.2282
2016-07-06 00:00:00 UTC,10503482564.7784
2016-07-07 00:00:00 UTC,10605832594.2977
2016-07-08 00:00:00 UTC,10103810525.4446
2016-07-09 00:00:00 UTC,10404710009.4004
2016-07-10 00:00:00 UTC,10205579945.9608
2016-07-11 00:00:00 UTC,10204207458.3274
2016-07-12 00:00:00 UTC,10216794501.786
2016-07-13 00:00:00 UTC,10456261119.5768
2016-07-14 00:00:00 UTC,10300435101.2008
2016-07-15 00:00:00 UTC,10397498446.1698
2016-07-16 00:00:00 UTC,10481242135.747
2016-07-17 00:00:00 UTC,10447572263.9184
2016-07-18 00:00:00 UTC,10715311477.8244
2016-07-19 00:00:00 UTC,10594264709.0795
2016-07-20 00:00:00 UTC,10609021622.4241
2016-07-21 00:00:00 UTC,10465444097.3237
2016-07-22 00:00:00 UTC,10482586088.8409
